"","Date","Kitchen","Laundry","WH_AC","GAP","DateTime"
"959",2009-08-16,1.293,1.071,4.992,21.1166333333333,"2009-08-16 00:00:00"
"960",2009-08-17,0.845,0.835,6.178,13.7069333333333,"2009-08-17 00:00:00"
"961",2009-08-18,2.294,1.445,6.579,18.4923333333333,"2009-08-18 00:00:00"
"962",2009-08-19,0.908,0.803,6.578,15.6179666666667,"2009-08-19 00:00:00"
"963",2009-08-20,0,0.829,6.138,12.0789,"2009-08-20 00:00:00"
"964",2009-08-21,2.538,0.919,7.535,18.2877666666667,"2009-08-21 00:00:00"
"965",2009-08-22,5.049,3.136,8.128,26.8902333333333,"2009-08-22 00:00:00"
"966",2009-08-23,0.465,0.873,7.418,17.7904,"2009-08-23 00:00:00"
"967",2009-08-24,2.285,0.792,8.187,20.2186333333333,"2009-08-24 00:00:00"
"968",2009-08-25,1.618,0.751,5.73,16.3523666666667,"2009-08-25 00:00:00"
"969",2009-08-26,2.131,1.47,8.422,19.2766,"2009-08-26 00:00:00"
"970",2009-08-27,0,0.71,4.302,12.1770333333333,"2009-08-27 00:00:00"
"971",2009-08-28,1.778,1.091,7.533,19.2043666666667,"2009-08-28 00:00:00"
"972",2009-08-29,0.905,1.497,11.706,23.0806333333333,"2009-08-29 00:00:00"
"973",2009-08-30,2.653,1.382,10.65,26.7508666666667,"2009-08-30 00:00:00"
"974",2009-08-31,0.417,0.636,9.973,21.2826333333333,"2009-08-31 00:00:00"
"975",2009-09-01,0.543,0.743,6.072,16.9846,"2009-09-01 00:00:00"
"976",2009-09-02,0.947,0.63,9.927,20.6857,"2009-09-02 00:00:00"
"977",2009-09-03,2.821,3.095,4.387,19.5946666666667,"2009-09-03 00:00:00"
"978",2009-09-04,0.498,0.643,8.735,18.4532,"2009-09-04 00:00:00"
"979",2009-09-05,2.988,2.25,10.437,24.9302,"2009-09-05 00:00:00"
"980",2009-09-06,0.995,0.602,8.599,20.1760333333333,"2009-09-06 00:00:00"
"981",2009-09-07,1.667,0.561,8.159,19.827,"2009-09-07 00:00:00"
"982",2009-09-08,0.999,0.575,9.1,18.4364,"2009-09-08 00:00:00"
"983",2009-09-09,0.998,3.829,9.626,24.5935,"2009-09-09 00:00:00"
"984",2009-09-10,0.915,0.631,7.55,18.8938666666667,"2009-09-10 00:00:00"
"985",2009-09-11,0.511,0.605,11.687,21.3174666666667,"2009-09-11 00:00:00"
"986",2009-09-12,6.713,1.205,11.915,29.3181,"2009-09-12 00:00:00"
"987",2009-09-13,6.574,0.634,8.718,27.5510666666667,"2009-09-13 00:00:00"
"988",2009-09-14,2.446,0.579,11.039,28.9052333333333,"2009-09-14 00:00:00"
"989",2009-09-15,2.608,0.563,8.891,23.0477,"2009-09-15 00:00:00"
"990",2009-09-16,1.035,3.467,11.239,29.022,"2009-09-16 00:00:00"
"991",2009-09-17,0,0.565,11.419,22.1839,"2009-09-17 00:00:00"
"992",2009-09-18,1.507,0.668,9.54,21.7777333333333,"2009-09-18 00:00:00"
"993",2009-09-19,1.769,4.062,14.136,33.4913333333333,"2009-09-19 00:00:00"
"994",2009-09-20,4.319,2.429,12.629,35.8555333333333,"2009-09-20 00:00:00"
"995",2009-09-21,1.458,0.607,10.844,25.1482333333333,"2009-09-21 00:00:00"
"996",2009-09-22,0.937,0.598,8.181,20.5534333333333,"2009-09-22 00:00:00"
"997",2009-09-23,1.751,1.007,11.644,25.4577666666667,"2009-09-23 00:00:00"
"998",2009-09-24,1.385,0.598,11.11,24.7645666666667,"2009-09-24 00:00:00"
"999",2009-09-25,0,0.589,10.526,20.0184333333333,"2009-09-25 00:00:00"
"1000",2009-09-26,1.943,0.575,14.632,26.6557666666667,"2009-09-26 00:00:00"
"1001",2009-09-27,1.311,4.585,6.344,20.7757666666667,"2009-09-27 00:00:00"
"1002",2009-09-28,0.506,0.614,11.729,22.8044333333333,"2009-09-28 00:00:00"
"1003",2009-09-29,1.031,0.603,8.549,20.8366666666667,"2009-09-29 00:00:00"
"1004",2009-09-30,0.478,7.873,8.479,26.6728,"2009-09-30 00:00:00"
"1005",2009-10-01,0.939,0.798,8.936,21.6226,"2009-10-01 00:00:00"
"1006",2009-10-02,0.503,0.586,11.367,22.1163666666667,"2009-10-02 00:00:00"
"1007",2009-10-03,3.644,0.896,14.5,28.0282,"2009-10-03 00:00:00"
"1008",2009-10-04,3.189,3.499,7.837,26.1107333333333,"2009-10-04 00:00:00"
"1009",2009-10-05,0,0.537,9.145,20.9346,"2009-10-05 00:00:00"
"1010",2009-10-06,0.985,0.542,8.813,25.0357333333333,"2009-10-06 00:00:00"
"1011",2009-10-07,0.734,4.302,9.846,29.8834,"2009-10-07 00:00:00"
"1012",2009-10-08,1.61,0.65,10.691,25.5144,"2009-10-08 00:00:00"
"1013",2009-10-09,0.481,0.585,11.649,23.8938333333333,"2009-10-09 00:00:00"
"1014",2009-10-10,4.053,0.548,13.45,31.1346,"2009-10-10 00:00:00"
"1015",2009-10-11,4.568,6.45,9.356,33.6034666666667,"2009-10-11 00:00:00"
"1016",2009-10-12,0.997,0.544,10.08,23.3164,"2009-10-12 00:00:00"
"1017",2009-10-13,0.983,0.509,9.488,24.6208666666667,"2009-10-13 00:00:00"
"1018",2009-10-14,0.994,3.148,10.056,27.3921,"2009-10-14 00:00:00"
"1019",2009-10-15,2.477,0.45,9.638,25.2570666666667,"2009-10-15 00:00:00"
"1020",2009-10-16,0.159,0.491,11.138,26.1582,"2009-10-16 00:00:00"
"1021",2009-10-17,5.49,4.335,16.195,41.7703333333333,"2009-10-17 00:00:00"
"1022",2009-10-18,0.712,0.539,12.399,28.0624,"2009-10-18 00:00:00"
"1023",2009-10-19,1.104,0.437,8.574,23.3026,"2009-10-19 00:00:00"
"1024",2009-10-20,0.76,0.454,11.42,29.8037,"2009-10-20 00:00:00"
"1025",2009-10-21,1.473,5.904,8.059,31.2989666666667,"2009-10-21 00:00:00"
"1026",2009-10-22,0.558,0.496,11.707,24.7081333333333,"2009-10-22 00:00:00"
"1027",2009-10-23,3.18,0.494,11.694,29.3185333333333,"2009-10-23 00:00:00"
"1028",2009-10-24,6.202,0.548,13.816,38.9787333333333,"2009-10-24 00:00:00"
"1029",2009-10-25,3.01,6.189,15.841,45.3860666666667,"2009-10-25 02:00:00"
"1030",2009-10-26,0,0.48,5.788,17.7530333333333,"2009-10-26 00:00:00"
"1031",2009-10-27,1.054,0.449,8.418,19.5047666666667,"2009-10-27 00:00:00"
"1032",2009-10-28,0.968,0.452,9.318,20.9668333333333,"2009-10-28 00:00:00"
"1033",2009-10-29,0.551,4.098,5.627,32.4818,"2009-10-29 00:00:00"
"1034",2009-10-30,2.069,2.043,8.878,25.6151666666667,"2009-10-30 00:00:00"
"1035",2009-10-31,1.773,2.514,14.588,31.2093,"2009-10-31 00:00:00"
"1036",2009-11-01,1.97,0.47,11.173,29.3791,"2009-11-01 00:00:00"
"1037",2009-11-02,1.881,0.471,8.161,25.9001666666667,"2009-11-02 00:00:00"
"1038",2009-11-03,2.009,3.901,8.468,37.2277,"2009-11-03 00:00:00"
"1039",2009-11-04,1.075,4.022,13.171,31.0283333333333,"2009-11-04 00:00:00"
"1040",2009-11-05,1.105,0.548,9.919,26.0944333333333,"2009-11-05 00:00:00"
"1041",2009-11-06,0,0.418,11.328,23.1675666666667,"2009-11-06 00:00:00"
"1042",2009-11-07,2.187,0.452,9.965,25.5045,"2009-11-07 00:00:00"
"1043",2009-11-08,4.941,2.019,13.82,41.0962666666667,"2009-11-08 00:00:00"
"1044",2009-11-09,1.125,0.486,8.72,24.5676,"2009-11-09 00:00:00"
"1045",2009-11-10,1.118,0.39,11.788,26.7131666666667,"2009-11-10 00:00:00"
"1046",2009-11-11,2.338,5.147,10.55,33.0835333333333,"2009-11-11 00:00:00"
"1047",2009-11-12,1.486,0.395,10.067,25.3151333333333,"2009-11-12 00:00:00"
"1048",2009-11-13,1.856,0.441,9.178,25.6418,"2009-11-13 00:00:00"
"1049",2009-11-14,4.169,2.401,17.809,40.6447666666667,"2009-11-14 00:00:00"
"1050",2009-11-15,0.991,5.218,10.453,34.6723,"2009-11-15 00:00:00"
"1051",2009-11-16,2.021,0.615,8.973,24.9045333333333,"2009-11-16 00:00:00"
"1052",2009-11-17,0,0.453,12.049,28.7906333333333,"2009-11-17 00:00:00"
"1053",2009-11-18,5.502,7.646,13.672,43.5083,"2009-11-18 00:00:00"
"1054",2009-11-19,0.51,0.458,11.027,24.7698,"2009-11-19 00:00:00"
"1055",2009-11-20,0.843,0.405,12.84,32.5526,"2009-11-20 00:00:00"
"1056",2009-11-21,5.694,1.982,12.551,40.5103,"2009-11-21 00:00:00"
"1057",2009-11-22,6.774,0.425,15.055,41.4358,"2009-11-22 00:00:00"
"1058",2009-11-23,0,0.401,8.644,24.5150333333333,"2009-11-23 00:00:00"
"1059",2009-11-24,2.491,4.581,9.214,35.9978333333333,"2009-11-24 00:00:00"
"1060",2009-11-25,0.745,5.102,10.513,32.9826666666667,"2009-11-25 00:00:00"
"1061",2009-11-26,2.262,0.422,10.603,26.4658,"2009-11-26 00:00:00"
"1062",2009-11-27,0,0.386,11.65,23.7652333333333,"2009-11-27 00:00:00"
"1063",2009-11-28,3.199,0.371,13.428,29.8623,"2009-11-28 00:00:00"
"1064",2009-11-29,1.073,3.069,8.742,28.5574666666667,"2009-11-29 00:00:00"
"1065",2009-11-30,1.08,0.378,12.001,29.0707333333333,"2009-11-30 00:00:00"
"1066",2009-12-01,0,0.354,10.816,29.2673666666667,"2009-12-01 00:00:00"
"1067",2009-12-02,1.143,7.004,12.902,38.7613333333333,"2009-12-02 00:00:00"
"1068",2009-12-03,1.039,0.45,9.741,24.8726666666667,"2009-12-03 00:00:00"
"1069",2009-12-04,1.158,0.352,9.299,28.6419333333333,"2009-12-04 00:00:00"
"1070",2009-12-05,3.184,0.351,12.258,36.5813666666667,"2009-12-05 00:00:00"
"1071",2009-12-06,3.488,4.139,13.486,42.0839666666667,"2009-12-06 00:00:00"
"1072",2009-12-07,1.132,0.394,10.291,29.2904,"2009-12-07 00:00:00"
"1073",2009-12-08,1.108,0.35,15.375,33.4964666666667,"2009-12-08 00:00:00"
"1074",2009-12-09,2.054,3.319,7.746,29.7425666666667,"2009-12-09 00:00:00"
"1075",2009-12-10,2.823,0.385,14.864,33.7028333333333,"2009-12-10 00:00:00"
"1076",2009-12-11,1.546,0.357,11.415,29.6551666666667,"2009-12-11 00:00:00"
"1077",2009-12-12,1.087,4.126,8.657,30.9450666666667,"2009-12-12 00:00:00"
"1078",2009-12-13,3.984,0.439,13.314,35.8853,"2009-12-13 00:00:00"
"1079",2009-12-14,0.857,2.212,10.699,29.4804333333333,"2009-12-14 00:00:00"
"1080",2009-12-15,1.344,0.419,14.127,32.7408333333333,"2009-12-15 00:00:00"
"1081",2009-12-16,1.143,2.935,8.104,23.0916,"2009-12-16 00:00:00"
"1082",2009-12-17,0,0.337,14.286,28.666,"2009-12-17 00:00:00"
"1083",2009-12-18,1.195,0.324,11.575,29.0006333333333,"2009-12-18 00:00:00"
"1084",2009-12-19,1.165,2.628,13.723,36.9010666666667,"2009-12-19 00:00:00"
"1085",2009-12-20,1.237,0.347,7.795,18.9621333333333,"2009-12-20 00:00:00"
"1086",2009-12-21,3.293,0.24,10.619,32.6930333333333,"2009-12-21 00:00:00"
"1087",2009-12-22,0,0.286,15.559,31.7245666666667,"2009-12-22 00:00:00"
"1088",2009-12-23,1.143,0.285,12.329,25.3908333333333,"2009-12-23 00:00:00"
"1089",2009-12-24,4.455,5.605,14.11,44.8881,"2009-12-24 00:00:00"
"1090",2009-12-25,4.1,3.905,14.22,37.8528,"2009-12-25 00:00:00"
"1091",2009-12-26,1.186,4.294,16.021,36.2492333333333,"2009-12-26 00:00:00"
"1092",2009-12-27,4.218,0.318,13.592,36.9885,"2009-12-27 00:00:00"
"1093",2009-12-28,2.175,2.015,14.677,35.4372333333333,"2009-12-28 00:00:00"
"1094",2009-12-29,1.26,0.36,10.072,33.6448333333333,"2009-12-29 00:00:00"
"1095",2009-12-30,5.284,4.543,12.875,41.6129666666667,"2009-12-30 00:00:00"
"1096",2009-12-31,0,0.417,18.349,35.5669,"2009-12-31 00:00:00"
